tissue,dataset,total_counts,n_genes_detected
CSF,GSE133028,1589.0,1115
CSF,GSE133028,2262.0,1097
CSF,GSE133028,1871.0,959
CSF,GSE133028,2741.0,1223
CSF,GSE133028,7492.0,2756
CSF,GSE133028,1542.0,1098
CSF,GSE133028,3090.0,1426
CSF,GSE133028,1988.0,854
CSF,GSE133028,1111.0,829
CSF,GSE133028,1260.0,896
CSF,GSE133028,3937.0,1725
CSF,GSE133028,1776.0,914
CSF,GSE133028,4334.0,1897
CSF,GSE133028,2350.0,1319
CSF,GSE133028,2145.0,1367
CSF,GSE133028,1248.0,880
CSF,GSE133028,2910.0,1846
CSF,GSE133028,3193.0,1503
CSF,GSE133028,4854.0,1997
CSF,GSE133028,2407.0,1151
CSF,GSE133028,8312.0,2665
CSF,GSE133028,1854.0,1030
CSF,GSE133028,2478.0,1205
CSF,GSE133028,1534.0,1093
CSF,GSE133028,1788.0,935
CSF,GSE133028,2556.0,1251
CSF,GSE133028,1055.0,763
CSF,GSE133028,619.0,448
CSF,GSE133028,2320.0,1187
CSF,GSE133028,3414.0,1502
CSF,GSE133028,2658.0,1325
CSF,GSE133028,2360.0,1166
CSF,GSE133028,1248.0,907
CSF,GSE133028,1511.0,1067
CSF,GSE133028,3213.0,1701
CSF,GSE133028,2358.0,995
CSF,GSE133028,2015.0,1048
CSF,GSE133028,1033.0,767
CSF,GSE133028,1681.0,1154
CSF,GSE133028,2266.0,1199
CSF,GSE133028,3035.0,1408
CSF,GSE133028,510.0,406
CSF,GSE133028,1992.0,1020
CSF,GSE133028,1557.0,1071
CSF,GSE133028,2458.0,1241
CSF,GSE133028,3070.0,1605
CSF,GSE133028,2420.0,1515
CSF,GSE133028,3947.0,1700
CSF,GSE133028,2467.0,1347
CSF,GSE133028,1581.0,1090
CSF,GSE133028,3191.0,1436
CSF,GSE133028,3003.0,1496
CSF,GSE133028,7247.0,2822
CSF,GSE133028,1636.0,1148
CSF,GSE133028,968.0,675
CSF,GSE133028,2844.0,1318
CSF,GSE133028,2885.0,1254
CSF,GSE133028,1123.0,778
CSF,GSE133028,2491.0,1239
CSF,GSE133028,846.0,471
CSF,GSE133028,2085.0,1190
CSF,GSE133028,1075.0,786
CSF,GSE133028,1574.0,1068
CSF,GSE133028,3772.0,1482
CSF,GSE133028,1434.0,968
CSF,GSE133028,2590.0,1154
CSF,GSE133028,3119.0,1423
CSF,GSE133028,2417.0,1094
CSF,GSE133028,3174.0,1408
CSF,GSE133028,975.0,659
CSF,GSE133028,2593.0,1307
CSF,GSE133028,1610.0,1132
CSF,GSE133028,2546.0,1375
CSF,GSE133028,2995.0,1320
CSF,GSE133028,2508.0,1629
CSF,GSE133028,1413.0,1000
CSF,GSE133028,3025.0,1297
CSF,GSE133028,3608.0,1653
CSF,GSE133028,2266.0,1192
CSF,GSE133028,2138.0,1425
CSF,GSE133028,2218.0,1406
CSF,GSE133028,5721.0,2336
CSF,GSE133028,2048.0,1048
CSF,GSE133028,2522.0,1243
CSF,GSE133028,2308.0,1260
CSF,GSE133028,645.0,499
CSF,GSE133028,1962.0,899
CSF,GSE133028,5223.0,2200
CSF,GSE133028,3007.0,1285
CSF,GSE133028,1878.0,1295
CSF,GSE133028,852.0,635
CSF,GSE133028,1490.0,1065
CSF,GSE133028,530.0,428
CSF,GSE133028,2620.0,1296
CSF,GSE133028,2708.0,1382
CSF,GSE133028,2441.0,1238
CSF,GSE133028,1245.0,859
CSF,GSE133028,3203.0,1407
CSF,GSE133028,2356.0,1112
CSF,GSE133028,5742.0,2248
CSF,GSE133028,2727.0,1280
CSF,GSE133028,1292.0,934
CSF,GSE133028,2240.0,1271
CSF,GSE133028,2732.0,1265
CSF,GSE133028,1351.0,938
CSF,GSE133028,4036.0,1775
CSF,GSE133028,2664.0,1671
CSF,GSE133028,2603.0,1156
CSF,GSE133028,2368.0,1144
CSF,GSE133028,3289.0,1364
CSF,GSE133028,1476.0,1062
CSF,GSE133028,1723.0,1216
CSF,GSE133028,951.0,706
CSF,GSE133028,2264.0,1161
CSF,GSE133028,5507.0,2084
CSF,GSE133028,1146.0,858
CSF,GSE133028,1322.0,945
CSF,GSE133028,1233.0,843
CSF,GSE133028,3089.0,1399
CSF,GSE133028,731.0,541
CSF,GSE133028,2217.0,1417
CSF,GSE133028,2880.0,1351
CSF,GSE133028,2493.0,1056
CSF,GSE133028,3649.0,1530
CSF,GSE133028,1705.0,1140
CSF,GSE133028,2570.0,1137
CSF,GSE133028,2281.0,1177
CSF,GSE133028,2062.0,1382
CSF,GSE133028,1627.0,1131
CSF,GSE133028,1414.0,994
CSF,GSE133028,2653.0,1298
CSF,GSE133028,2025.0,979
CSF,GSE133028,6345.0,2787
CSF,GSE133028,20875.0,3822
CSF,GSE133028,1818.0,1254
CSF,GSE133028,3573.0,1622
CSF,GSE133028,933.0,733
CSF,GSE133028,1790.0,1234
CSF,GSE133028,2535.0,1211
CSF,GSE133028,2617.0,1243
CSF,GSE133028,10558.0,3140
CSF,GSE133028,1186.0,870
CSF,GSE133028,1825.0,964
CSF,GSE133028,1362.0,916
CSF,GSE133028,1414.0,979
CSF,GSE133028,1100.0,702
CSF,GSE133028,670.0,546
CSF,GSE133028,2549.0,1243
CSF,GSE133028,1485.0,1033
CSF,GSE133028,652.0,527
CSF,GSE133028,1548.0,1050
CSF,GSE133028,4198.0,1740
CSF,GSE133028,1132.0,818
CSF,GSE133028,1341.0,975
CSF,GSE133028,1536.0,1106
CSF,GSE133028,2481.0,1159
CSF,GSE133028,932.0,710
CSF,GSE133028,4706.0,1757
CSF,GSE133028,2845.0,1240
CSF,GSE133028,1595.0,1074
CSF,GSE133028,5581.0,2476
CSF,GSE133028,2468.0,1240
CSF,GSE133028,2015.0,984
CSF,GSE133028,3338.0,1472
CSF,GSE133028,2093.0,1043
CSF,GSE133028,1767.0,943
CSF,GSE133028,2532.0,1042
CSF,GSE133028,5232.0,2099
CSF,GSE133028,3114.0,1257
CSF,GSE133028,1064.0,777
CSF,GSE133028,2642.0,1103
CSF,GSE133028,2135.0,999
CSF,GSE133028,2105.0,1095
CSF,GSE133028,1645.0,941
CSF,GSE133028,2188.0,1000
CSF,GSE133028,978.0,562
CSF,GSE133028,1404.0,843
CSF,GSE133028,1875.0,916
CSF,GSE133028,5279.0,2129
CSF,GSE133028,2299.0,1233
CSF,GSE133028,1128.0,684
CSF,GSE133028,1536.0,804
CSF,GSE133028,2189.0,1153
CSF,GSE133028,979.0,562
CSF,GSE133028,1975.0,1049
CSF,GSE133028,2987.0,1343
CSF,GSE133028,2601.0,1445
CSF,GSE133028,1161.0,695
CSF,GSE133028,5915.0,2503
CSF,GSE133028,6518.0,1825
CSF,GSE133028,1088.0,567
CSF,GSE133028,4756.0,1814
CSF,GSE133028,1547.0,818
CSF,GSE133028,2234.0,1187
CSF,GSE133028,1518.0,799
CSF,GSE133028,1571.0,818
CSF,GSE133028,1543.0,863
CSF,GSE133028,1393.0,781
CSF,GSE133028,8240.0,2896
CSF,GSE133028,1196.0,690
CSF,GSE133028,2496.0,1087
CSF,GSE133028,1521.0,745
CSF,GSE133028,2523.0,1155
CSF,GSE133028,1583.0,939
CSF,GSE133028,2110.0,1024
CSF,GSE133028,1625.0,941
CSF,GSE133028,2065.0,984
CSF,GSE133028,2901.0,1206
CSF,GSE133028,5140.0,1705
CSF,GSE133028,1463.0,744
CSF,GSE133028,1619.0,880
CSF,GSE133028,1489.0,728
CSF,GSE133028,1147.0,711
CSF,GSE133028,6889.0,2763
CSF,GSE133028,18170.0,4191
CSF,GSE133028,2270.0,1045
CSF,GSE133028,1161.0,671
CSF,GSE133028,4732.0,2231
CSF,GSE133028,676.0,507
CSF,GSE133028,14218.0,3571
CSF,GSE133028,1906.0,1045
CSF,GSE133028,1995.0,1027
CSF,GSE133028,2426.0,1150
CSF,GSE133028,1164.0,739
CSF,GSE133028,1771.0,860
CSF,GSE133028,1478.0,800
CSF,GSE133028,972.0,501
CSF,GSE133028,1356.0,775
CSF,GSE133028,2847.0,1238
CSF,GSE133028,1492.0,824
CSF,GSE133028,1443.0,792
CSF,GSE133028,1587.0,900
CSF,GSE133028,1639.0,978
CSF,GSE133028,14777.0,4160
CSF,GSE133028,1512.0,894
CSF,GSE133028,1543.0,760
CSF,GSE133028,2169.0,1113
CSF,GSE133028,3789.0,1434
CSF,GSE133028,3119.0,1373
CSF,GSE133028,1051.0,569
CSF,GSE133028,1883.0,967
CSF,GSE133028,3168.0,1382
CSF,GSE133028,1773.0,954
CSF,GSE133028,1771.0,909
CSF,GSE133028,2032.0,956
CSF,GSE133028,1484.0,782
CSF,GSE133028,1635.0,882
CSF,GSE133028,8858.0,3071
CSF,GSE133028,2149.0,1125
CSF,GSE133028,2667.0,1246
CSF,GSE133028,2141.0,974
CSF,GSE133028,1695.0,945
CSF,GSE133028,1394.0,737
CSF,GSE133028,1372.0,769
CSF,GSE133028,1671.0,942
CSF,GSE133028,1269.0,688
CSF,GSE133028,2094.0,1167
CSF,GSE133028,9100.0,2542
CSF,GSE133028,2291.0,1185
CSF,GSE133028,1578.0,878
CSF,GSE133028,1120.0,658
CSF,GSE133028,2116.0,1027
CSF,GSE133028,8214.0,2944
CSF,GSE133028,1329.0,784
CSF,GSE133028,1561.0,902
CSF,GSE133028,4376.0,1837
CSF,GSE133028,7137.0,2955
CSF,GSE133028,1582.0,864
CSF,GSE133028,1144.0,730
CSF,GSE133028,2490.0,1299
CSF,GSE133028,2187.0,1111
CSF,GSE133028,2457.0,1120
CSF,GSE133028,2956.0,1314
CSF,GSE133028,1656.0,886
CSF,GSE133028,4805.0,1680
CSF,GSE133028,2156.0,880
CSF,GSE133028,15300.0,3012
CSF,GSE133028,2700.0,1343
CSF,GSE133028,8870.0,3005
CSF,GSE133028,2087.0,1080
CSF,GSE133028,11296.0,2573
CSF,GSE133028,1374.0,699
CSF,GSE133028,1620.0,833
CSF,GSE133028,1430.0,837
CSF,GSE133028,1693.0,873
CSF,GSE133028,1479.0,843
CSF,GSE133028,1268.0,673
CSF,GSE133028,2209.0,1002
CSF,GSE133028,4778.0,1861
CSF,GSE133028,2558.0,1149
CSF,GSE133028,2289.0,1215
CSF,GSE133028,1289.0,949
CSF,GSE133028,1639.0,803
CSF,GSE133028,3804.0,1757
CSF,GSE133028,2370.0,1367
CSF,GSE133028,2998.0,1451
CSF,GSE133028,2665.0,1462
CSF,GSE133028,1512.0,837
CSF,GSE133028,11895.0,3777
CSF,GSE133028,2786.0,1385
CSF,GSE133028,1457.0,718
CSF,GSE133028,1537.0,824
CSF,GSE133028,981.0,698
CSF,GSE133028,1608.0,969
CSF,GSE133028,2009.0,998
CSF,GSE133028,2240.0,1283
CSF,GSE133028,1679.0,837
CSF,GSE133028,2464.0,1014
CSF,GSE133028,3991.0,1900
CSF,GSE133028,1305.0,681
CSF,GSE133028,1037.0,556
CSF,GSE133028,2218.0,953
CSF,GSE133028,2679.0,1398
CSF,GSE133028,3761.0,1497
CSF,GSE133028,3003.0,1362
CSF,GSE133028,1975.0,927
CSF,GSE133028,1716.0,996
CSF,GSE133028,2041.0,1073
CSF,GSE133028,2160.0,1185
CSF,GSE133028,1587.0,852
CSF,GSE133028,1490.0,786
CSF,GSE133028,3287.0,1595
CSF,GSE133028,2365.0,1092
CSF,GSE133028,7703.0,2398
CSF,GSE133028,1668.0,906
CSF,GSE133028,7232.0,2463
CSF,GSE133028,1230.0,677
CSF,GSE133028,1195.0,707
CSF,GSE133028,4510.0,2044
CSF,GSE133028,5293.0,1929
CSF,GSE133028,2968.0,1369
CSF,GSE133028,1956.0,1080
CSF,GSE133028,1314.0,676
CSF,GSE133028,2354.0,1220
CSF,GSE133028,1626.0,946
CSF,GSE133028,1676.0,808
CSF,GSE133028,1338.0,732
CSF,GSE133028,1351.0,756
CSF,GSE133028,4423.0,2066
CSF,GSE133028,7649.0,2659
CSF,GSE133028,2377.0,1196
CSF,GSE133028,1672.0,869
CSF,GSE133028,3877.0,1650
CSF,GSE133028,1399.0,854
CSF,GSE133028,2656.0,1376
CSF,GSE133028,4726.0,2047
CSF,GSE133028,1911.0,943
CSF,GSE133028,2786.0,1417
CSF,GSE133028,2918.0,1283
CSF,GSE133028,2073.0,1142
CSF,GSE133028,2197.0,1033
CSF,GSE133028,2029.0,962
CSF,GSE133028,2050.0,1017
CSF,GSE133028,841.0,560
CSF,GSE133028,4852.0,2098
CSF,GSE133028,1124.0,676
CSF,GSE133028,2048.0,1094
CSF,GSE133028,3528.0,1695
CSF,GSE133028,1901.0,925
CSF,GSE133028,1232.0,612
CSF,GSE133028,1668.0,914
CSF,GSE133028,2367.0,1154
CSF,GSE133028,2243.0,1259
CSF,GSE133028,3231.0,1505
CSF,GSE133028,3430.0,1538
CSF,GSE133028,991.0,619
CSF,GSE133028,2154.0,852
CSF,GSE133028,1575.0,772
CSF,GSE133028,14836.0,4425
CSF,GSE133028,5518.0,2098
CSF,GSE133028,2965.0,1477
CSF,GSE133028,1382.0,687
CSF,GSE133028,7971.0,3016
CSF,GSE133028,1278.0,741
CSF,GSE133028,1670.0,903
CSF,GSE133028,2090.0,1182
CSF,GSE133028,1693.0,977
CSF,GSE133028,1371.0,756
CSF,GSE133028,3391.0,1738
CSF,GSE133028,1117.0,653
CSF,GSE133028,1531.0,866
CSF,GSE133028,2740.0,1484
CSF,GSE133028,2946.0,1413
CSF,GSE133028,1824.0,899
CSF,GSE133028,11176.0,3496
CSF,GSE133028,2022.0,1056
CSF,GSE133028,1997.0,1075
CSF,GSE133028,6474.0,2315
CSF,GSE133028,1953.0,1116
CSF,GSE133028,1331.0,606
CSF,GSE133028,5240.0,2234
CSF,GSE133028,1638.0,893
CSF,GSE133028,981.0,592
CSF,GSE133028,1254.0,666
CSF,GSE133028,2659.0,1091
CSF,GSE133028,1823.0,1031
CSF,GSE133028,1296.0,589
CSF,GSE133028,2646.0,1337
CSF,GSE133028,1346.0,808
CSF,GSE133028,1869.0,1081
CSF,GSE133028,12107.0,3766
CSF,GSE133028,3610.0,1725
CSF,GSE133028,2062.0,1089
CSF,GSE133028,1895.0,934
CSF,GSE133028,1617.0,911
CSF,GSE133028,2360.0,1167
CSF,GSE133028,1813.0,928
CSF,GSE133028,3837.0,1898
CSF,GSE133028,8723.0,2166
CSF,GSE133028,6815.0,2898
CSF,GSE133028,1345.0,734
CSF,GSE133028,1488.0,817
CSF,GSE133028,1928.0,1030
CSF,GSE133028,2101.0,1072
CSF,GSE133028,1058.0,646
CSF,GSE133028,3705.0,1728
CSF,GSE133028,1666.0,734
CSF,GSE133028,3720.0,1816
CSF,GSE133028,15450.0,2840
CSF,GSE133028,1959.0,1123
CSF,GSE133028,1551.0,801
CSF,GSE133028,3658.0,1517
CSF,GSE133028,1884.0,1044
CSF,GSE133028,2691.0,1283
CSF,GSE133028,3888.0,1718
CSF,GSE133028,8184.0,2924
CSF,GSE133028,5133.0,1950
CSF,GSE133028,1580.0,702
CSF,GSE133028,11468.0,3781
CSF,GSE133028,1697.0,908
CSF,GSE133028,2145.0,1033
CSF,GSE133028,698.0,568
CSF,GSE133028,1893.0,957
CSF,GSE133028,1574.0,903
CSF,GSE133028,2879.0,1287
CSF,GSE133028,3843.0,1500
CSF,GSE133028,1977.0,1034
CSF,GSE133028,1153.0,676
CSF,GSE133028,5986.0,2400
CSF,GSE133028,1675.0,901
CSF,GSE133028,14761.0,4188
CSF,GSE133028,1889.0,997
CSF,GSE133028,3646.0,1694
CSF,GSE133028,2195.0,1156
CSF,GSE133028,3815.0,1527
CSF,GSE133028,3028.0,1445
CSF,GSE133028,1541.0,893
CSF,GSE133028,1948.0,960
CSF,GSE133028,1360.0,718
CSF,GSE133028,3738.0,1734
CSF,GSE133028,5218.0,1982
CSF,GSE133028,1942.0,996
CSF,GSE133028,1299.0,751
CSF,GSE133028,1981.0,1000
CSF,GSE133028,1789.0,1085
CSF,GSE133028,1775.0,1056
CSF,GSE133028,1971.0,970
CSF,GSE133028,1786.0,852
CSF,GSE133028,1336.0,777
CSF,GSE133028,1515.0,891
CSF,GSE133028,1408.0,692
CSF,GSE133028,2654.0,1264
CSF,GSE133028,3155.0,1365
CSF,GSE133028,1426.0,757
CSF,GSE133028,1631.0,959
CSF,GSE133028,1490.0,843
CSF,GSE133028,2177.0,1040
CSF,GSE133028,1973.0,985
CSF,GSE133028,3438.0,1761
CSF,GSE133028,1729.0,1016
CSF,GSE133028,1521.0,872
CSF,GSE133028,1703.0,953
CSF,GSE133028,1922.0,938
CSF,GSE133028,1705.0,827
CSF,GSE133028,2705.0,1341
CSF,GSE133028,1732.0,1000
CSF,GSE133028,1371.0,851
CSF,GSE133028,1493.0,799
CSF,GSE133028,1727.0,982
CSF,GSE133028,1256.0,709
CSF,GSE133028,1673.0,842
CSF,GSE133028,1451.0,803
CSF,GSE133028,1688.0,916
CSF,GSE133028,1451.0,683
CSF,GSE133028,1597.0,960
CSF,GSE133028,3570.0,1773
CSF,GSE133028,1562.0,867
CSF,GSE133028,3823.0,1709
CSF,GSE133028,532.0,402
CSF,GSE133028,2029.0,1001
CSF,GSE133028,1111.0,838
CSF,GSE133028,13643.0,2927
CSF,GSE133028,2180.0,1145
CSF,GSE133028,1501.0,814
CSF,GSE133028,969.0,709
CSF,GSE133028,2023.0,903
CSF,GSE133028,943.0,510
CSF,GSE133028,3953.0,1724
CSF,GSE133028,1137.0,619
CSF,GSE133028,2716.0,1052
CSF,GSE133028,1399.0,805
CSF,GSE133028,6725.0,2342
CSF,GSE133028,1379.0,765
CSF,GSE133028,1365.0,849
CSF,GSE133028,2331.0,1066
CSF,GSE133028,1409.0,840
CSF,GSE133028,4213.0,1849
CSF,GSE133028,3223.0,1247
CSF,GSE133028,2106.0,1042
CSF,GSE133028,1620.0,855
CSF,GSE133028,2883.0,1361
CSF,GSE133028,7308.0,2756
CSF,GSE133028,5810.0,2476
CSF,GSE133028,1745.0,840
CSF,GSE133028,1022.0,624
CSF,GSE133028,2293.0,1205
CSF,GSE133028,1962.0,920
CSF,GSE133028,2682.0,1544
CSF,GSE133028,7613.0,2901
CSF,GSE133028,2019.0,1065
CSF,GSE133028,1758.0,902
CSF,GSE133028,2007.0,1182
CSF,GSE133028,1612.0,911
CSF,GSE133028,3357.0,1617
CSF,GSE133028,1071.0,684
CSF,GSE133028,2675.0,1454
CSF,GSE133028,1950.0,1055
CSF,GSE133028,18351.0,4475
CSF,GSE133028,1449.0,761
CSF,GSE133028,1983.0,1153
CSF,GSE133028,1423.0,794
CSF,GSE133028,1283.0,761
CSF,GSE133028,1421.0,761
CSF,GSE133028,1045.0,561
CSF,GSE133028,1162.0,570
CSF,GSE133028,1572.0,733
CSF,GSE133028,1560.0,795
CSF,GSE133028,1525.0,834
CSF,GSE133028,3183.0,1402
CSF,GSE133028,2124.0,1241
CSF,GSE133028,8124.0,2125
CSF,GSE133028,1245.0,695
CSF,GSE133028,2560.0,1264
CSF,GSE133028,17980.0,4934
CSF,GSE133028,1711.0,908
CSF,GSE133028,1632.0,826
CSF,GSE133028,1955.0,928
CSF,GSE133028,1261.0,583
CSF,GSE133028,2840.0,1289
CSF,GSE133028,16499.0,3085
CSF,GSE133028,3347.0,1323
CSF,GSE133028,1755.0,933
CSF,GSE133028,1876.0,993
CSF,GSE133028,1926.0,841
CSF,GSE133028,1480.0,909
CSF,GSE133028,1782.0,1036
CSF,GSE133028,2104.0,999
CSF,GSE133028,5260.0,2277
CSF,GSE133028,1226.0,803
CSF,GSE133028,1911.0,1075
CSF,GSE133028,3487.0,1583
CSF,GSE133028,1068.0,657
CSF,GSE133028,1362.0,789
CSF,GSE133028,2448.0,1218
CSF,GSE133028,1374.0,796
CSF,GSE133028,6245.0,2533
CSF,GSE133028,2309.0,1222
CSF,GSE133028,1822.0,884
CSF,GSE133028,1409.0,789
CSF,GSE133028,1238.0,703
CSF,GSE133028,2124.0,1152
CSF,GSE133028,1360.0,733
CSF,GSE133028,3691.0,1787
CSF,GSE133028,1350.0,844
CSF,GSE133028,2087.0,1074
CSF,GSE133028,1952.0,749
CSF,GSE133028,3213.0,1433
CSF,GSE133028,1384.0,812
CSF,GSE133028,1983.0,1064
CSF,GSE133028,1635.0,882
CSF,GSE133028,2397.0,1272
CSF,GSE133028,2021.0,1064
CSF,GSE133028,3723.0,1764
CSF,GSE133028,1304.0,709
CSF,GSE133028,1703.0,922
CSF,GSE133028,2455.0,1239
CSF,GSE133028,1192.0,689
CSF,GSE133028,2870.0,1422
CSF,GSE133028,2481.0,1158
CSF,GSE133028,1542.0,793
CSF,GSE133028,2284.0,1128
CSF,GSE133028,1221.0,850
CSF,GSE133028,1866.0,1083
CSF,GSE133028,3859.0,1808
CSF,GSE133028,1552.0,807
CSF,GSE133028,4234.0,1841
CSF,GSE133028,1991.0,977
CSF,GSE133028,1236.0,740
CSF,GSE133028,1521.0,934
CSF,GSE133028,1993.0,997
CSF,GSE133028,1240.0,673
CSF,GSE133028,1589.0,805
CSF,GSE133028,2054.0,898
CSF,GSE133028,1621.0,883
CSF,GSE133028,3261.0,1516
CSF,GSE133028,1907.0,1010
CSF,GSE133028,1892.0,966
CSF,GSE133028,1728.0,857
CSF,GSE133028,3821.0,1779
CSF,GSE133028,1549.0,939
CSF,GSE133028,1063.0,705
CSF,GSE133028,2686.0,1276
CSF,GSE133028,1435.0,848
CSF,GSE133028,2193.0,1166
CSF,GSE133028,1025.0,564
CSF,GSE133028,1280.0,757
CSF,GSE133028,2061.0,1047
CSF,GSE133028,1941.0,964
CSF,GSE133028,1484.0,868
CSF,GSE133028,1797.0,841
CSF,GSE133028,6161.0,2421
CSF,GSE133028,3503.0,1601
CSF,GSE133028,2245.0,1122
CSF,GSE133028,2039.0,1024
CSF,GSE133028,913.0,452
CSF,GSE133028,9176.0,1993
CSF,GSE133028,912.0,455
CSF,GSE133028,1077.0,550
CSF,GSE133028,1641.0,808
CSF,GSE133028,1441.0,698
CSF,GSE133028,1239.0,596
CSF,GSE133028,694.0,414
CSF,GSE133028,1230.0,591
CSF,GSE133028,844.0,479
CSF,GSE133028,694.0,390
CSF,GSE133028,733.0,465
CSF,GSE133028,1046.0,503
CSF,GSE133028,1332.0,657
CSF,GSE133028,1129.0,656
CSF,GSE133028,8424.0,1807
CSF,GSE133028,2476.0,1316
CSF,GSE133028,1449.0,753
CSF,GSE133028,2414.0,1092
CSF,GSE133028,1085.0,609
CSF,GSE133028,1340.0,623
CSF,GSE133028,1334.0,545
CSF,GSE133028,6567.0,1851
CSF,GSE133028,997.0,615
CSF,GSE133028,3328.0,1409
CSF,GSE133028,888.0,480
CSF,GSE133028,1359.0,657
CSF,GSE133028,1601.0,848
CSF,GSE133028,1329.0,674
CSF,GSE133028,9324.0,2133
CSF,GSE133028,1587.0,625
CSF,GSE133028,1156.0,664
CSF,GSE133028,1025.0,550
CSF,GSE133028,1729.0,983
CSF,GSE133028,988.0,524
CSF,GSE133028,1319.0,603
CSF,GSE133028,2495.0,1062
CSF,GSE133028,1107.0,544
CSF,GSE133028,2191.0,907
CSF,GSE133028,1631.0,770
CSF,GSE133028,1698.0,818
CSF,GSE133028,1903.0,1011
CSF,GSE133028,3283.0,1168
CSF,GSE133028,6669.0,2335
CSF,GSE133028,911.0,533
CSF,GSE133028,1427.0,597
CSF,GSE133028,1025.0,501
CSF,GSE133028,808.0,524
CSF,GSE133028,2362.0,875
CSF,GSE133028,1686.0,703
CSF,GSE133028,1634.0,763
CSF,GSE133028,6477.0,1039
CSF,GSE133028,2044.0,779
CSF,GSE133028,1144.0,670
CSF,GSE133028,818.0,432
CSF,GSE133028,920.0,506
CSF,GSE133028,1689.0,776
CSF,GSE133028,788.0,438
CSF,GSE133028,724.0,425
CSF,GSE133028,2523.0,1219
CSF,GSE133028,1590.0,696
CSF,GSE133028,4026.0,1926
CSF,GSE133028,1460.0,595
CSF,GSE133028,1334.0,679
CSF,GSE133028,1342.0,608
CSF,GSE133028,1415.0,669
CSF,GSE133028,852.0,469
CSF,GSE133028,648.0,365
CSF,GSE133028,1977.0,860
CSF,GSE133028,21717.0,4905
CSF,GSE133028,1025.0,579
CSF,GSE133028,4975.0,1588
CSF,GSE133028,1104.0,484
CSF,GSE133028,1539.0,646
CSF,GSE133028,3127.0,1457
CSF,GSE133028,1622.0,1080
CSF,GSE133028,3457.0,1405
CSF,GSE133028,1423.0,702
CSF,GSE133028,8466.0,2838
CSF,GSE133028,1203.0,590
CSF,GSE133028,4399.0,1738
CSF,GSE133028,1906.0,791
CSF,GSE133028,7214.0,2377
CSF,GSE133028,1543.0,851
CSF,GSE133028,11058.0,2678
CSF,GSE133028,1045.0,573
CSF,GSE133028,765.0,465
CSF,GSE133028,2192.0,1281
CSF,GSE133028,1298.0,586
CSF,GSE133028,1752.0,763
CSF,GSE133028,1649.0,798
CSF,GSE133028,1413.0,587
CSF,GSE133028,799.0,454
CSF,GSE133028,2380.0,1008
CSF,GSE133028,1498.0,676
CSF,GSE133028,870.0,449
CSF,GSE133028,1063.0,543
CSF,GSE133028,1441.0,631
CSF,GSE133028,943.0,505
CSF,GSE133028,1544.0,799
CSF,GSE133028,1301.0,681
CSF,GSE133028,1185.0,622
CSF,GSE133028,6210.0,2136
CSF,GSE133028,3285.0,1253
CSF,GSE133028,1246.0,625
CSF,GSE133028,1138.0,693
CSF,GSE133028,1105.0,592
CSF,GSE133028,1167.0,527
CSF,GSE133028,1946.0,905
CSF,GSE133028,2585.0,1096
CSF,GSE133028,1354.0,702
CSF,GSE133028,1681.0,668
CSF,GSE133028,1361.0,672
CSF,GSE133028,1361.0,603
CSF,GSE133028,846.0,470
CSF,GSE133028,1029.0,562
CSF,GSE133028,1046.0,535
CSF,GSE133028,1250.0,626
CSF,GSE133028,1644.0,756
CSF,GSE133028,5044.0,1964
CSF,GSE133028,2363.0,1235
CSF,GSE133028,1275.0,635
CSF,GSE133028,1948.0,1102
CSF,GSE133028,2113.0,854
CSF,GSE133028,1699.0,686
CSF,GSE133028,3873.0,1775
CSF,GSE133028,1194.0,521
CSF,GSE133028,913.0,673
CSF,GSE133028,2179.0,833
CSF,GSE133028,1466.0,570
CSF,GSE133028,1631.0,524
CSF,GSE133028,1311.0,747
CSF,GSE133028,15112.0,3930
CSF,GSE133028,1056.0,497
CSF,GSE133028,5692.0,1630
CSF,GSE133028,960.0,486
CSF,GSE133028,14838.0,3819
CSF,GSE133028,1034.0,570
CSF,GSE133028,1716.0,939
CSF,GSE133028,981.0,541
CSF,GSE133028,1339.0,563
CSF,GSE133028,3721.0,1600
CSF,GSE133028,1501.0,728
CSF,GSE133028,1254.0,676
CSF,GSE133028,10089.0,2273
CSF,GSE133028,975.0,523
CSF,GSE133028,1186.0,710
CSF,GSE133028,1231.0,646
CSF,GSE133028,942.0,518
CSF,GSE133028,552.0,397
CSF,GSE133028,10603.0,3429
CSF,GSE133028,1546.0,620
CSF,GSE133028,10718.0,2820
CSF,GSE133028,1667.0,724
CSF,GSE133028,6419.0,2147
CSF,GSE133028,2721.0,1248
CSF,GSE133028,2394.0,1069
CSF,GSE133028,1139.0,634
CSF,GSE133028,6007.0,1368
CSF,GSE133028,1437.0,855
CSF,GSE133028,3837.0,1429
CSF,GSE133028,3025.0,1422
CSF,GSE133028,1400.0,696
CSF,GSE133028,1585.0,714
CSF,GSE133028,1384.0,729
CSF,GSE133028,1386.0,689
CSF,GSE133028,1420.0,758
CSF,GSE133028,1882.0,708
CSF,GSE133028,1558.0,580
CSF,GSE133028,1250.0,544
CSF,GSE133028,1422.0,721
CSF,GSE133028,1209.0,566
CSF,GSE133028,3898.0,1352
CSF,GSE133028,1440.0,586
CSF,GSE133028,810.0,462
CSF,GSE133028,1049.0,486
CSF,GSE133028,3774.0,1470
CSF,GSE133028,945.0,544
